text,label
ምሳሌ ኦሮሚያ ተነሳ ህዝባዊ አመጽ ተመለከተ ለደሞክራሲ ትልቅ ግብአት ,1
ሟርት ለመደ ሰወች ስራ ገረመ ,1
ምሳሌ ከአድስ አበባ ከተማ አስተዳደር የፐብሊክ ፕራይቬት ፓርትነርሽፕ ፎረም ፈጠረ ,0
ኦህደድም ኦሮሚያ ህዝብ ሁለንተናዊ ፍላጎት ሞላ መሰረታዊ ጥያቄ ,0
ሁለት ከተማ ከሰተ አደጋ መንስኤ መሳ ያለው ገመተ ተመነ ,0
ብላታ ወልደጊዮርጊስ ጣሊያን ተጠናወተ ብርሃን ሰላም አተመ ቤት በአራሚነት ሰራ ,1
ይሄ መሰረት ኰራ ,0
እውነታዊነት ትኩር ድርሰት ቀጥታ ደራሲ ህይወት ገጠመ ጠቀሰ ,0
ጨመረ ክርስቲያናዊ ስብሰባወች ጥሞና ድምጥ ተሳተፈ ረገድ ጠቀመ ,1
ንግድ ሰላ ኦሮሞውም አገውም ሰልፍ ቆመ ለአማራነት ክብር ዘመረ ,0
አማ ቁጭ ሰቀለ ቆመ ወረደ እያቃታን ,1
ወጣት ገነነ ተወራ ልብ ተናገረ ለመደ ,1
ማረ እድሜ አለባ ማረ መሰለ እንኳንስ ዩኒቨርስቲ ማረ ,0
የአረንጓደ ልማት አቅጣጫ ተከተለ ታላቅ ስፍራ ሰጠ አገር ,0
ናይጀሪያ ሜዳሊያወቹን በቦክስ ስፖርት አትሌቲክስ እግር ኳስ ,0
ሞተ ገደለ ኢትዮጵያዊ ጣሊያኖች ክብራ ነካ ፖለቲካ መልክ ያዘ ,0
ግድግዳ ከበበ ሰቀለ ፎቶወች ጉልህ ቃኘ ታሪክ አጨቀ ,1
ጠኔ በረታ ምስኪን ሰራ እንቅፋት ,1
የኮሞ ብሄረሰብ ወንድ ሴት ደነሰ መሰለ ስልት ያለው ዳንስ ,1
ሚሊዮን አሜሪካዊ ስራ አጥነት ቸገረ ሚት ሮምኒ አጸፋ መልሰዋላ ,0
ተረተረ አጥር ሁለት ጥቋቁር መኪና እያሽከረከሩ አውሮፕላን ተንደረደረ መራ ,0
ኢሳ መጽሃፍ ቅዱስ ተጠና ተገኘ እውቀት ልብ ነካ ህይወት ያህዌ ወሰነ ተንሳሳ ,0
አለፈ ቀና ነዳ ማደያወች አካባቢ ሳተ ሰልፍ ቀለለ መጣ ,1
ቀፈፈ ደረጃ ቻይና አሜሪካ ካርቦን ልቀት መሪነት ስፍራ ያዘ አወቀ ,1
አንተ ያለው ሰው እኛ ሮማ የቤተ መንግስት ባለሟል ንጉስ አማካሪ ,1
ጥራት ረገድ አገልግሎት ሰጠ ጐዳ ጤና ተቋም ግንባታ ጥራት ትኩረት ሰጠ ,1
ኢትዮጵያ ዱር እንስሳ ጥበቃ ቦታወች ያለው አያያዝ ስርአት ጠንካራ ,0
ገዥው ፓርቲ ልማት መልካ አስተዳደር ሰፈነ መረጠ ጥረት ድርግ ,1
ዜና እሱ ከልብ በለጠ ታላቅ ደገመ አወቀ ,0
አማራጭ ቀረበ ተመቻቸ ግብአት ውጭ ገራ ጕእዝ መጣ ግብይት ፈጸመ ,1
አግራፍ ከተማ ሄጀ አወቀ ሽቶ ፋብሪካ ጐበኘ ገረረ ,1
ይዞታ ኢትዮጵያ ኤሌክትሪክ ሃይል አገልግሎት ስር ዞን ጠቀመ ,0
ትዳር ጠፋ ጉልበት አሰበ ነባ ብየ ስሜት ገታ ,1
አማረ ሴት ያንንም ይሄንንም ጥያቄ ደከመ ሰለቸ ዋለ ,0
መገበ ተጠነቀቀ ዘመደ ጠገበ ሆድ ሸሸ ጣለ ባዶ ጣሳ አነሳ ,1
ካህን እርግማን መጽሃፍ ፃፈ መራራ ውሃ አጠበ አጠፈ ,0
ሃብታም ንፉግ በዛ ሃገር ሰው ምናለ ያለው ቢአካፍል ,1
ጠየቀ መሰለ ምላሽ አስተሳሰብ ዘለለ ስሜታዊ ቃል ደመደመ ,0
ኢትዮጵያ ሻ በላይ ስደተኛ ተቀበለ ንግድ ገነነ አወቀ ,1
አሮን ወንድ ልጅ ድንኳን ገባ ቀረ ውሃ አጠበ ,0
ህልም አለመ ህልም ወንድም ህልም አለመ ,1
ጀግና አትሌት ጀርባ አሰልጣኝ አገር ፈራ ቻለ ,0
ታሪክ ክፍተት አለፈ ተቃራኒ ሃሳብ ቀየጠ ተድበሰበሰ አደጋ ገጠመ ,0
ተቋም መፍትሄ ያዘ አየር ሞገድ ገድ ማይክሮዌቭ ተላለፈ ,1
ስህተት ፈረሰ አፍራሽ ግለሰብ ሰራ ተደረገ ,0
ፍራንክ ማኮርት መንደርተኛ በአል አረደ አሳማ ጭንቅላት ዞረ ለቀመ ,0
አመት ህዝብ እፎይ ጣመ ያለው ሰላም ደፈረሰ ተግባር ,1
ውድድር አሸናፊ አትሌት አርባ ሻ ዶላር ሽልማት በረከተ ,0
ሁለተኛ ግማሽ ሁለት ቡድን ተጫወተ ረዳ ኳስ ተጫወተ ስልት ትኩር ተስተውለዋል ,1
ግርግር መሃል ፖሊስ አንዱ ቻለ ቱሪስት በስርቆት ጠርጥሮት ቁጥጥር ስር ዋለ ,0
ግንባታ ክልል ገነባ ፕሮጀክት ተነፃጸረ ፍጥነት ጥራት ተከናወነ ,0
አርባ የሚያህሉ ጸሃፊወች ጭብጥ ዙሪያ ተጠነጠነ እርስ እርስ ግጭ ሃሳብ ፃፈ ,1
በግ ክፍል እጅግ ህዝብ አገልጋይ ከተተ ,0
እኤአ ኳታር ንጉሳዊ ቤተሰብ አንዱ የስፔኑን ክለብ ማላጋ ባለቤትነት ያዘ ,0
ንጉስ ምንዝር አዘዘ ጠላት ወጋ ድል ድርግ ቸገረ ,1
ፈትሁላህ ጉለን ጥልቅ እውቀት ተባ ብእራቸው ረመዳን ተከተለ ተገኘ ,1
ወንደላጤ ስለህኦነ ዋለ ቢአድርም ,1
ወረዳ እኔ በአቅኝነት ተገለገለ ጀመረ ኖራ አሰበ ጀመረ ,0
ሁለተኛ አስቸኳይ አዋጅ ተቀመጠ ክልከላወች ተላለፈ ተገኘ ,0
ጉዞ አርምሞ አርምሞ ሞላ ሃሳብ ዋጠ ነብር ትንሽ ተወራ ወር ብዙወች ጆሮ አደረ ,1
እርስ ፈጠራ ስራወቿ ትኩረት ድርግ እሴት ስራ ጫና ቀለለ ,0
እኔ ተመለከተ ነገደ ጥቁር ላም ,0
አብዮታዊ ተቃዋሚወችን ፈራ የሊዝ ህግ ያውጃል አምስት ተደራጀ ,0
አንድት ካነ ሴት በአል ኤልሳእ ዘወትር ምግብ አረፈ ቀረበ ደግነት ,1
ሞግዚት ስልጣን ጐላ መልክ አነጋገር ,1
ተከተለ ድርቅ አደጋ መከተ ዋለ እርዳታ ቁሳቁስ ደረሰ ቅድመ ዝግጅት ጥንቅቅ ,1
ቅርብ ፋፋ ድርግ መረተ አቅም ከሳ ቶን ሻ ቶን ደረሰ ቻለ ,0
ኤርትራ መንግስት ቻለ ኢኮኖሚያዊ ፖለቲካዊ አቅም ,0
ኢትዮጵያ ተጠቃ ተሰለፈ ጦር ሃይል ሻረ ምሽግ ቁንድ ናደ ተሰለፈ ,1
ሰራ ስነ ጥበብ ጠነከረ ስነ ጥበባዊ አድማስ ሰፋ ንባብ ወሰነ ,0
ሁለት ሃገር ሰላም ድርድር ቅርብ ጀመረ አወቀ ,1
ተሳሳተ እይታ ቀየረ እውነታ ጣመ መስተካከል ,0
ተቃውሞየም ጦጢት ዛፍ ዛፍ ዘለለ ወሰነ ዛፍ ላት ,0
አደገ ሃገር ተመራማሪወች ዋለ ቢሊዮን ዩሮ ድጋፍ በሃብረቱ ቀረበ ይፋ ተደረገ ,1
ቤጅንግ ግልጽ አየነው ወንድ አትሌቶ ቻችንን ውድቀት አበለ ቻለ ,0
ፍቅር አስተማረ ተማሪወቻቸው ትምህርት እንድወዱት ድርግ ብቃት ,0
ሶፋው ጐን ተኛ ገለበጠ ጭልጥ ድካም እንቅልፍ ወሰደ አደረ ,0
ውጭ ሃገር ሃገር ገብ ውጭ ኩባንያወችን አስተዋጽኦ ማር መሰለ ተቻለ ,0
ያንን ውሃ ተበጠረ ምላጭ አወቀ ጸጉር አስር ይገምዷል ሸሸ ,1
ሃይማኖተኛ ሰወች መጽሃፍ ቅዱስ ግኡዝ ምድር ጠፋ አስተማረ አመነ ,1
ጠላ ቡፍና ውሃ ጠጣ ተሻለ ብየነው ሰጠ ,1
እጅግ ኩባንያወች ዘርፍ መሰማራታቸው ገለጸ ,0
አንድት እናት ልጅ ጠቀመ መድህን ሰጠ ኢሚውኖግሎቡሊን ተላለፈ ,0
ቀጠለ ባቡር ጣቢያ አወቀ ተቻለ ስክሪን ጽሁፍ በማንበብ ,0
ኤርትራ መንግስት አፍሪካ ቀንድ ሰላም ሰፈነ ረጋ ኖረ ጠበቀ ሰራ ,1
ሁለት ሚሊዮን ጨመረ እህል ምርት ደነዘዘ ገባ ,0
ኤጀንሲ እድር ደነበረ ፋይል ,0
አለቀ ፈጨ በርበሬ ተዘጋጀ ውጥእ ወጣ ከፍተኛ ,0
ወታደር ሸሸ ሰይፍ ወደቀ ህይወት ተረፈ አቅጣጫ በተነ ,1
ከቤተ መንግስት ጀርባ አዋሬ ገበያ መንደር ያለው ህይወት እውነት ,0
ይሁን በአል ዮሴፍ ፃድቅ ይፋ ገለጠ ፈለገ ስውር ፈታ አሰበ ,1
ጀመረ መቶ ዘመን ክርስቲያን ኢየሱስ ልደት ከበረ ምክንያት ,0
ብር ድንበር ጎራ ኦሮሞ ክስታኔወች ሁለት አንድነት ጨፈረ ዜማ ,0
አፄ ቴወድሮስ አስራ ሁለት አመት ስልጣን ቈየ አመመ ,1
ተገኘ ድምፃዊ ንዋይ ደበበ እናት አባት ቀጠለ አደገ ይኼ መድረክ ,1
ኢህአደግ ነፃ ሚድያና የመድብለ ፓርቲ ስርአት ተሸከመ ቻለ ረገጠ ይሄ ,0
ነገደ ባውዛ ገባ አቀደ ተሰራ ቈየ አየነው ለም ,1
ጽንፈኛ መንግስት ሃይማኖት ሃይማኖት ጥቅም ጐዳ ድርግ ቀረበ ,1
ምሰሶ ሰበብ ተጠነቀቀ ገባ ነገደ ክፍል ተንቀሳቀሰ ድርግ ,0
ጋቢና ሰየመ ተሳፋሪወች ቀረ ወያላ ሰማ ኖረ ተጠጋ ,1
ጥቅስ ሰው ሰራ ለፋ ፈለገ በእርግጠኝነት ተናገረ ,0
አደለ ትዝብቴን ደገመ አነሳ ወደደ ተናገረ ማንነት ተነሳ ,1
መሰረት ድርግ ጥናት ፈጠራ ማህበረሰብ ገሃድ ተነፃጸረ ሞከረ ,1
ጨረታ ሰነድ ነፃ እንድያገቡ ድርግ ጨረታ ተሸነፈ ዋስትና ገባ ,1
አማራ ክልል ርእሰ መስተዳድር ገድ አንዳርጋቸው አቀባበል አሸኛኘት ድርግ ,1
ደያስፖራወች ልማት መስክ መዋእለ ንዋይ ፈሰሰ ,1
ኤርምያስ ታድያ ጥቅስ መጽሃፍ ቅዱስ ትክክለኛ ታሪክ ያዘ እንደት ,0
ሾመ አንተ እሴት ታክስ ነጥለህ እኔ ከፈለ ,0
ቀን አሜሪካ የውትድርና አገልግሎት ሰጠ ጡረታ ወጥ ወታደር አሰበ ተከበረ ,0
ጋዜጣ የአድሲቷን ኢትዮጵያ ህዳሴ እለት ብስር ብቸኛ ህዝብ እለታዊ ጋዜጣ ,0
ኢኮኖሚ ማህበረሰብ ገነባ ስራ መንግስት ህዝብ ትልቅ ቤት ስራ አወቀ ,0
በአካል ራቀ ፍቅር ደፈረሰ ሞከረ ቀረ ,1
አንዳንድ ሰወች ዋሸ ምክንያት ኖረ ዝም ቀጠፈ ገጠመ ,0
እንግሊዝ ጦር ቀላል ድል ተነሳ አፄ ቴወድሮስን ህይወት ማረከ ዘደ ጥንእ ,1
ርስት መንግስት ጠነከረ ይሁዳውያን ክርስትና ይነሱ ተነሳ ፈለሰ ,0
ታማኝነት ህዝብ ድጋፍ ድርግ ያህዌ አድናቆት ተናገረ ጠቀመ ,0
ሰሞን ዶክመንታሪ ሰጠ ርእስ ለአዋርድ እጭ የሚያስደርግ ,1
ሴት አስጎብኝወች ተባበረ ፈታ ነገደ ፈለገ አለባቸው ገለጸ ,0
ቅባት ናፈቀ ስጋ ቤት መስቀያወችና መከታ እለት ጉጉት ጠበቀ መሰለ ,1
ለገሰ እርዳታ ተዳረሰ ጥንቃቄ ፍጥነት ሰራ ,1
ተግባር ሃገር ይዞታ ጐሰቈለ ጉዳይ ተቃርኖ ,1
አደሰ ዘመን ፓርቲ ምርጫ ተሳተፈ ተቃወመ ፓርቲወች ወቀሳ ቀረበ ,1
ህዝባዊ ትእይንት ሃገር በስተቀር ተዘወተረ ረገጠ ,1
ይሁን ፈጠረ ለሚወድዱና ተገለገለ ሰወች ሁለተኛ ሞት ጠላት ,0
እውነታ ሜሪላንድ ከፍተኛ እሴት ቤት ጥቃት ደረሰ አካባቢ ,0
አገራዊ ፋይዳ ጎላ ፕሮጀክት ቅድሚያ ሰጠ ዘገበ ,1
ምድር ያህዌ አመነ አገልጋይ ምስክር አቀፈ ድርጅት ,0
ሰቀለ በአል እለት ኢዮሃ አበባየ ዘመረ እንኳን አደይ አበባ አቀፈ ,1
ዮሃንስ ኢየሱስ ተከተለ ሰላም ሰፈነ ድርግ ,1
ጽህፈት ቤት አብዛኛ አደጋ ደረሰ አይነት ተመካ ረዳ ,0
ይሄ አንደኛ ጥረት አከለ ስኬት ደረሰ ተቻለ ተመለከተ ,0
ዘረኝነትን በዘረኝነት ጠፋ ሞከረ ጨለማ ጨለማ ካሰ አንደ ሞከረ ቈጠረ ,0
መንግስት ባለስልጣን ተቃወመ አመራር ቀረበ ፈለገ ጥያቄ ላከ ,0
ሸሪአው እንዳለ ደሞክራሲያዊ መንግስት አስተዳደር እስልምና ሰፈነ ቻለ ላላ ,1
ስድስት ቀን ሰበሰበ ሰባተኛ ቀን ሰንበት ቀን ተገኘ ,0
እለት ስራ ተከናወነ ጥያቄ ራስ ሃሳብ ጠየቀ መልስ ሰለሰለ መጣ ,0
ሁለት ነገደ ሰራ አለባቸው እነሱ ሁለት ማእዘን ቋሚወች ተገለገለ ,1
ጉባኤ ሃገር ከሰተ ረሃብ በቃ ኖረ ዘንድ መፍትሄ ተመለከተ ,0
አንዳንድ ግለሰብ ደረጃ ቀረበ ስጦታ አወቀ ቻለ እንደት ,0
ጎበዝ ኖረ ቤት ደረሰ ፈለገ አወቀ ፈለገ ,0
ሶማሊያ ኬንያ ዜናወች ጀመረ ርእስ ገታ ሱዳን ዜና አለፈ ,1
ቈጠረ ጠና መረመረ ቻለ መመልከቻወች ሞገተ አዘነ ,0
ኢየሱስ ቅፍርናሆም ኖረ ልጅ ፈወሰ ነገደ ትኩረት ሳበ ዳነ ,0
ማህበራዊ ድረ ገጽ ተጠቃሚወች የያሞቶ ቤተሰብ ለእንዝላልነታቸው ትችት ዘነበ ,1
ጎረቤት ዘመድ ያህዌ ታላቅ ምህረት ድርግ ሰማ ደስታ ከፈለ ,0
ብሄራዊ ባንድራ ግድግዳ ለጠፈ ግድግዳ ላይኛ ግራ ማእዘን ,1
ድልድይ ስር ሸጠ ወረቀት ለጠፈ ሚኒባሶች አንዱ ሙሉጌታ ,0
በላይ ውብ ባህርይ በሚያንጸባርቀው ያህዌ ዘንድ ተወዳጅነት ተረፈ ,0
እነሱ ጨበጠ ቁሳዊ ቤተ መቅደስ ቻለ ስፍራ ፈለገ ,0
ጠንካራ ተከላከለ ግጥም ከተማ መንደር መልሰው ያዘ ቻለ ,0
ጢሞቴወስ ፍጹም ሰው ፈተና ደረሰ ያህዌ አዘዘ ቀጠለ ,0
ሌላኛው መጣ ጌታየ ጨርቅ ጠቅልየ ደበቀ ምናንህ ውል ,0
ሹማምንቱ እንደሁ ሹም ኰራ እንዘጥ እንዘጥ በተቀር ,1
ደን መነመነ አካባቢ አየር ንብረት ለውጥ ተከተለ አረሰ አደረ አወቀ ,1
ዶር ገረመ ብዙወች ተናገረ መፍትሄ ,1
የወንዳፍራሽን ጓደኛ ደም ፈላ መሰለ ስር ቀስ በቀስ ተግተረተረ ጀመር ,0
ይመር አወቀ ስፖርት አደገ ጀመረ አጋር አለባቸው ,0
ካሳሁን ያለው ታክሲ አገልግሎት ባለንብረቶቹ ጠቀመ ,0
አቅም ታሪክ ባህል ታሪክ ትውፊት አቅም ታሪክ ሃሳብ ታሪክ ,0
ኢየሱስ ተስፋ ፈጸመ ያህዌ ወሰነ ጠበቀ ገባ ,0
ሳር ጋጠ ሆደንም አይቀበትተኝም ,1
ኢህአደግ አመት ሸሸ ቈየ አንዱ ጉዳይ ሹመት ብቃት መሰረት ድርግ ,1
መቶ ህፃን ቀነጨረ አፍሪካ ገራ ,1
ታድያ ያንን ተራራ ለመገዳደር ሸለቆ ቀረበ ግምት ወደቀ ውጭ ፋይዳ ምንድነው ,1
የትኛው እምነት ተከተለ የትኛው እምነት ተከተለ እምነት ሃይል ጫነ ቻለ ,0
ጀመረ ሃሳብ እርቅ ከመሄደ አይን ቀላል ማረከ እውነታ ቁልጭ ,1
እርስ እነሱ ሰማ ቀድሞ ጠቀለለ ሚኒስትር መለስ ዜናዊ ,0
ይሁን ነገደ ኮንትራት ውል ተቀመጠ መስፈርት ጥራት ደረጃ ሰራ ,1
ሲጋራ ጤሰ አልኮል ጠጣ ቈጠበ ካንሰር ያዘ አደጋ ቀነሰ ተቻለ ,0
አለፈ ሰው አይቲ ባለሙያ ተመለከተ ሰራ ተደረገ ,0
መኖ አይነት ተፈጥሮ አልያም ፋብሪካ ተቀነባበረ ተዘጋጀ ቻለ ,1
አቡነ ማቴወስም ንጉሰ ንጉስ ምኒልክ ረዳ ከፈቃአዱ ወጣ አወገዘ አወገዘ ,1
ሆን ፈጸመ ሃጢአት ቸልታ ተመለከተ አምላክ መስፈርት ልል በረታ ,0
በአድሱ እቅድ መሰረት ጐብኝወቹ ተመካ ፖርኩ እድል ጠበበ ,0
ታድያ ታማኝነት አበረ ኖረ ፈጸመ ውል ቅጽ ጥቅም ዋለ ለም መቸ ,1
ኢየሱስ ራስ ያህዌ ጸለየ አስተማረ አባት ጸለየ ረገድ ምሳሌ ተወ ,1
ታታ ዝቅ ቦምብ ጥይት ቦምብ መርዝ ጢስ ተረፈ ወታደር ነዛ ,1
ቤተሰቦቸ እንድረጋጉ ቀን ዶለ እነሱ እኔ በላይ ተጨነቀ ,0
ገና የአስራሁለት አመት ህፃን ሳለ ቤተሰብ ፈቃድ ሃገር ባህል ወግ በአል ሰጠ ,1
ፍርድ ቤት እድገት ትራንስፎርሜሽን እቅድ ተገነዘበ እቅድ አቀደ ሰራ ቈየ ,0
ገና አስተሳሰብ ስርአት ያለው አምባ ፈጠረ ቻለ ,0
ሽፈራው ጀመረ አመቱ ጥልቅ ተሃድሶ እንቅስቃሴ ተገኛኘ ,1
ባቢሎን ዙሪያ ውሃ ቀነሰ ሰወች ታላቅ ባቢሎን ጣለ ወጣ ተመለከተ ,0
ይሁን መንግስት የሴፍቲኔት ፕሮግራም ፋፋ ቀጠለ ተዘጋጀ ገለጸ ተገኘ ,0
የድካፖሊስ ከተማ ግሪክ ባህል ማእከል እርግጥ አይሁዳዊ ኖረ ,0
ሃገር ቀፈፈ ፓርቲ ሃገር ቀፈፈ ፓርቲ ክልላዊ ፓርቲ ክልል ገዛ ፓርቲ ድርድር ,1
ሙት ህይወት ህይወት ኖረ መጽሃፍ ቅዱስ ተማረ እውስ ,0
ያህዌ ያህል ወደደ ቻለ ትልቅ ነገደ ምንድን ,0
ክልል ሃብት ህጋዊ መልክ ጠቀመ ቀጣይነት ያለው እድገት ልማት ጠነከረ ,0
የኢህአደግ ምክር ቤት ቁጥጥር ኮሚሽን አባል ቀጥታ ጉባኤ ተሳተፈ አካል ,0
አራ ኤልሳቤጥ ዘካርያስ ጠየቀ ያህዌ ባረከ እንደት ,0
ሁለተኛ ወጣ የቲዘዘኒ አክሲዮን ማሃበር ሽህ ብር በካሬ ሜትር ቀረበ ,0
ይሁን አገር ደህንነት ዜጋ መብት ነፈገ የሚችሉበቸው ሁኔታወች ኖረ ,1
ምሳሌ ከኢህአደግና መንግስት ቋንቋ ውርእ መሰለ አይደል ,0
ፈቃዱ ሰጠ አውቶብሶች ጠቀመ እነማን ቻለ ተገናዘበ ጭምር ,0
ሚዛን ጠበቀ ኮርስ ሰጠ መጣ ቀደመ ተፈጥሮ ተማረ ተበጀ ታድያ ,0
አወቀ በቀናነት አገር ልማት እድገት ጠቀመ ደፈረ እንጃ ኖረ ,0
ያህዌ ድርጅት መንግስት ደገፈ ተቻለ አጋጣሚወች ንቃት ተከተለ ,0
የነጋደ ስራ ሰወችን ተታለለ ማጭበርበር ተራቈተ አመነ ሰወች ,0
ቍጥር አነስተኛ ገንዘብ ህጋዊ መሰረት ትንታኔ ሰጠ ,0
በአል እለት ጀመረ ሰቀለ በአል ባህላዊ ዘመናዊ ሙዚቃወች ቀረበ ,1
ሰኔ ቀን አመመ ገና ስም ቱሉ ሞርማ ጉብታማ መንደር ወለደ ,0
ስራ መስክ የሰወች አስተዳደር መዘነ ,1
